txn_id,card_id,device_id,ip,merchant_id,amount,ts,geo,label
TXN_001903,CARD_0112,DEV_0057,208.84.224.12,MERCH_0008,930.5,2026-08-16 07:14:00,IN-Chennai,0
TXN_001904,CARD_0018,DEV_0018,166.183.31.102,MERCH_0030,862.24,2026-08-02 20:02:00,IN-Hyderabad,0
TXN_001905,CARD_0096,DEV_0135,175.92.87.45,MERCH_0013,81.66,2026-08-30 15:17:00,IN-Ahmedabad,0
TXN_001906,CARD_0007,DEV_0041,112.9.235.236,MERCH_0009,223.39,2026-08-07 20:47:00,IN-Mumbai,0
TXN_001907,CARD_0020,DEV_0093,137.117.181.19,MERCH_0025,638.61,2026-08-23 06:10:00,IN-Pune,0
TXN_001908,CARD_0094,DEV_0010,221.203.187.24,MERCH_0024,2134.45,2026-08-13 11:42:00,IN-Delhi,0
TXN_001909,CARD_0179,DEV_0092,166.183.31.102,MERCH_0003,686.04,2026-08-25 12:50:00,IN-Bangalore,0
TXN_001910,CARD_0148,DEV_0078,208.84.224.12,MERCH_0038,540.01,2026-08-20 21:41:00,IN-Hyderabad,0
TXN_001911,CARD_0048,DEV_0033,83.75.33.33,MERCH_0010,469.76,2026-08-06 16:00:00,IN-Kolkata,0
TXN_001912,CARD_0034,DEV_0105,198.170.68.12,MERCH_0008,1758.5,2026-08-27 03:37:00,IN-Bangalore,0
TXN_001913,CARD_0189,DEV_0025,203.74.70.10,MERCH_0032,284.7,2026-08-02 16:59:00,IN-Kolkata,0
TXN_001914,CARD_0131,DEV_0158,55.174.248.50,MERCH_0006,301.44,2026-08-30 17:01:00,IN-Delhi,0
TXN_001915,CARD_0159,DEV_0146,167.209.59.36,MERCH_0024,1726.04,2026-08-25 18:48:00,IN-Chennai,0
TXN_001916,CARD_0056,DEV_0117,5.123.73.75,MERCH_0011,1797.19,2026-08-17 01:50:00,IN-Delhi,0
TXN_001917,CARD_0093,DEV_0051,210.102.70.224,MERCH_0002,374.45,2026-08-15 21:36:00,IN-Mumbai,0
TXN_001918,CARD_0176,DEV_0127,142.193.233.239,MERCH_0025,356.11,2026-08-28 21:59:00,IN-Chennai,0
TXN_001919,CARD_0095,DEV_0144,169.205.35.37,MERCH_0017,551.31,2026-08-20 08:12:00,IN-Chennai,0
TXN_001920,CARD_0084,DEV_0085,132.55.231.129,MERCH_0012,138.38,2026-08-14 05:31:00,IN-Ahmedabad,0
TXN_001921,CARD_0061,DEV_0152,123.205.218.176,MERCH_0032,1650.34,2026-08-06 19:32:00,IN-Kolkata,0
TXN_001922,CARD_0016,DEV_0005,85.48.197.73,MERCH_0034,331.01,2026-08-19 17:42:00,IN-Delhi,0
TXN_001923,CARD_0002,DEV_0047,57.170.86.20,MERCH_0025,711.28,2026-08-04 08:33:00,IN-Kolkata,0
TXN_001924,CARD_0036,DEV_0046,179.71.240.115,MERCH_0007,239.79,2026-08-15 14:28:00,IN-Ahmedabad,0
TXN_001925,CARD_0061,DEV_0150,25.120.69.100,MERCH_0008,43959.73,2026-08-19 22:16:00,GB-London,1
TXN_001926,CARD_0046,DEV_0139,202.225.17.149,MERCH_0037,945.93,2026-08-19 11:38:00,IN-Kolkata,0
TXN_001927,CARD_0063,DEV_0079,90.158.200.34,MERCH_0013,424.25,2026-08-25 07:59:00,IN-Delhi,0
TXN_001928,CARD_0014,DEV_0004,171.157.23.57,MERCH_0001,1140.52,2026-08-13 17:12:00,IN-Bangalore,0
TXN_001929,CARD_0165,DEV_0042,208.69.32.184,MERCH_0009,716.19,2026-08-26 22:41:00,IN-Hyderabad,0
TXN_001930,CARD_0030,DEV_0081,76.167.212.45,MERCH_0010,2836.53,2026-08-07 12:17:00,IN-Ahmedabad,0
TXN_001931,CARD_0092,DEV_0129,167.209.59.36,MERCH_0029,1956.55,2026-08-02 13:17:00,IN-Chennai,0
TXN_001932,CARD_0068,DEV_0049,29.147.121.78,MERCH_0010,662.9,2026-08-02 21:25:00,IN-Chennai,0
TXN_001933,CARD_0165,DEV_0037,93.34.10.100,MERCH_0014,539.78,2026-08-31 08:16:00,IN-Hyderabad,0
TXN_001934,CARD_0113,DEV_0048,130.108.79.169,MERCH_0012,529.71,2026-08-26 11:41:00,IN-Ahmedabad,0
TXN_001935,CARD_0000,DEV_0112,37.209.79.20,MERCH_0034,3547.56,2026-08-29 16:16:00,IN-Mumbai,0
TXN_001936,CARD_0006,DEV_0009,198.170.68.12,MERCH_0001,4260.15,2026-08-15 18:32:00,IN-Chennai,0
TXN_001937,CARD_0038,DEV_0049,81.130.191.245,MERCH_0007,458.77,2026-08-24 09:18:00,IN-Chennai,0
TXN_001938,CARD_0006,DEV_0101,210.102.70.224,MERCH_0033,1131.53,2026-08-22 04:18:00,IN-Delhi,0
TXN_001939,CARD_0160,DEV_0159,4.183.121.151,MERCH_0022,372.19,2026-08-09 23:56:00,IN-Mumbai,0
TXN_001940,CARD_0181,DEV_0047,80.192.168.209,MERCH_0036,1563.13,2026-08-14 17:06:00,IN-Pune,0
TXN_001941,CARD_0161,DEV_0054,19.226.176.253,MERCH_0015,78.49,2026-08-21 07:05:00,IN-Ahmedabad,0
TXN_001942,CARD_0043,DEV_0154,3.25.254.214,MERCH_0038,3579.13,2026-08-12 08:23:00,IN-Hyderabad,0
TXN_001943,CARD_0000,DEV_0033,81.130.191.245,MERCH_0014,342.29,2026-08-10 22:32:00,IN-Mumbai,0
TXN_001944,CARD_0109,DEV_0141,82.242.195.99,MERCH_0029,119.61,2026-08-16 13:37:00,IN-Ahmedabad,0
TXN_001945,CARD_0130,DEV_0141,62.213.95.171,MERCH_0014,519.24,2026-08-04 20:46:00,IN-Bangalore,0
TXN_001946,CARD_0142,DEV_0111,171.157.23.57,MERCH_0016,2729.76,2026-08-03 17:29:00,IN-Delhi,0
TXN_001947,CARD_0066,DEV_0037,198.51.100.23,MERCH_0013,589.83,2026-08-10 17:18:00,IN-Bangalore,0
TXN_001948,CARD_0055,DEV_0004,135.19.172.225,MERCH_0006,108.23,2026-08-25 13:04:00,IN-Pune,0
TXN_001949,CARD_0155,DEV_0047,24.216.185.5,MERCH_0011,954.26,2026-08-25 11:45:00,IN-Bangalore,0
TXN_001950,CARD_0090,DEV_0012,150.195.190.28,MERCH_0024,446.23,2026-08-15 08:07:00,IN-Chennai,0
TXN_001951,CARD_0162,DEV_0070,38.223.46.243,MERCH_0006,308.11,2026-08-10 16:58:00,IN-Mumbai,0
TXN_001952,CARD_0060,DEV_0078,175.92.87.45,MERCH_CRYPTO,105677.19,2026-08-18 03:35:00,GB-London,1
TXN_001953,CARD_0167,DEV_0098,155.220.50.204,MERCH_0011,912.87,2026-08-25 17:44:00,IN-Ahmedabad,0
TXN_001954,CARD_0169,DEV_0016,24.216.185.5,MERCH_0020,623.65,2026-08-19 10:38:00,IN-Mumbai,0
TXN_001955,CARD_0070,DEV_0044,187.154.234.165,MERCH_0004,439.71,2026-08-30 10:44:00,IN-Mumbai,0
TXN_001956,CARD_0022,DEV_0087,81.130.191.245,MERCH_0021,2325.61,2026-08-20 07:34:00,IN-Delhi,0
TXN_001957,CARD_0069,DEV_0151,112.205.40.102,MERCH_0017,92089.65,2026-08-28 08:10:00,RU-Moscow,1
TXN_001958,CARD_0082,DEV_0000,149.250.76.115,MERCH_0008,262.27,2026-08-09 21:27:00,IN-Chennai,0
TXN_001959,CARD_0064,DEV_0022,218.232.46.170,MERCH_0009,660.56,2026-08-25 07:01:00,IN-Ahmedabad,0
TXN_001960,CARD_0018,DEV_0145,155.220.50.204,MERCH_0029,939.87,2026-08-06 11:37:00,IN-Hyderabad,0
TXN_001961,CARD_0009,DEV_0123,137.194.162.161,MERCH_0014,211.44,2026-08-08 16:26:00,IN-Pune,0
TXN_001962,CARD_0154,DEV_0007,10.0.0.30,MERCH_0029,1369.44,2026-08-24 01:27:00,IN-Kolkata,0
TXN_001963,CARD_0086,DEV_0090,99.41.191.58,MERCH_0015,611.4,2026-08-08 08:34:00,IN-Chennai,0
TXN_001964,CARD_0163,DEV_0023,85.75.1.71,MERCH_0024,476.4,2026-08-03 18:45:00,IN-Pune,0
TXN_001965,CARD_0079,DEV_0046,175.92.87.45,MERCH_0014,2241.06,2026-08-09 04:09:00,IN-Ahmedabad,0
TXN_001966,CARD_0037,DEV_0089,210.102.70.224,MERCH_0031,526.34,2026-08-26 23:42:00,IN-Kolkata,0
TXN_001967,CARD_0096,DEV_0122,90.158.200.34,MERCH_0000,279.97,2026-08-19 15:03:00,IN-Ahmedabad,0
TXN_001968,CARD_0012,DEV_0078,2.104.154.243,MERCH_0018,66426.72,2026-08-13 08:14:00,RU-Moscow,1
TXN_001969,CARD_0170,DEV_0079,212.232.204.107,MERCH_0005,875.41,2026-08-09 21:43:00,IN-Delhi,0
TXN_001970,CARD_0051,DEV_0062,6.25.170.63,MERCH_0022,508.93,2026-08-16 16:18:00,IN-Chennai,0
TXN_001971,CARD_0178,DEV_0118,137.194.162.161,MERCH_0028,864.24,2026-08-23 10:22:00,IN-Pune,0
TXN_001972,CARD_0028,DEV_0057,76.167.212.45,MERCH_0020,105.48,2026-08-06 18:19:00,IN-Chennai,0
TXN_001973,CARD_0012,DEV_0028,56.58.176.111,MERCH_0010,199.92,2026-08-05 11:36:00,IN-Bangalore,0
TXN_001974,CARD_0041,DEV_0080,114.120.185.26,MERCH_0039,426.53,2026-08-23 02:31:00,IN-Pune,0
TXN_001975,CARD_0134,DEV_0089,167.110.220.116,MERCH_0018,1896.2,2026-08-07 00:42:00,IN-Pune,0
TXN_001976,CARD_0168,DEV_0065,214.99.188.174,MERCH_0004,440.47,2026-08-18 21:51:00,IN-Kolkata,0
TXN_001977,CARD_0078,DEV_0155,90.13.212.14,MERCH_0015,821.8,2026-08-14 11:55:00,IN-Bangalore,0
TXN_001978,CARD_0180,DEV_0069,167.209.59.36,MERCH_0026,603.04,2026-08-20 17:36:00,IN-Bangalore,0
TXN_001979,CARD_0004,DEV_0151,24.110.192.108,MERCH_0021,345.72,2026-08-02 13:53:00,IN-Pune,0
TXN_001980,CARD_0107,DEV_0136,44.235.185.23,MERCH_0033,238.88,2026-08-10 18:53:00,IN-Chennai,0
TXN_001981,CARD_0069,DEV_0044,5.131.110.214,MERCH_0007,754.37,2026-08-25 07:41:00,IN-Hyderabad,0
TXN_001982,CARD_0122,DEV_0049,175.165.161.39,MERCH_0018,2393.2,2026-08-10 16:48:00,IN-Kolkata,0
TXN_001983,CARD_0181,DEV_0032,150.195.190.28,MERCH_0002,1134.79,2026-08-15 15:12:00,IN-Pune,0
TXN_001984,CARD_0002,DEV_0016,80.192.168.209,MERCH_0009,1586.62,2026-08-19 20:07:00,IN-Bangalore,0
TXN_001985,CARD_0156,DEV_0029,24.216.185.5,MERCH_0013,513.96,2026-08-30 00:17:00,IN-Delhi,0
TXN_001986,CARD_0118,DEV_0048,44.235.185.23,MERCH_0021,742.21,2026-08-14 14:08:00,IN-Ahmedabad,0
TXN_001987,CARD_0086,DEV_0017,155.76.170.21,MERCH_0016,769.33,2026-08-11 01:05:00,IN-Pune,0
TXN_001988,CARD_0092,DEV_0021,207.151.173.206,MERCH_0004,430.21,2026-08-23 21:19:00,IN-Chennai,0
TXN_001989,CARD_0138,DEV_0104,208.69.32.184,MERCH_0010,452.77,2026-08-30 07:26:00,IN-Hyderabad,0
TXN_001990,CARD_0171,DEV_0046,167.110.220.116,MERCH_0016,279.12,2026-08-30 23:21:00,IN-Mumbai,0
TXN_001991,CARD_0053,DEV_0106,55.174.248.50,MERCH_0032,1607.02,2026-08-31 15:29:00,IN-Mumbai,0
TXN_001992,CARD_0177,DEV_0149,109.128.233.217,MERCH_0003,771.44,2026-08-02 13:11:00,IN-Delhi,0
TXN_001993,CARD_0167,DEV_0048,166.183.31.102,MERCH_0002,358.38,2026-08-10 07:40:00,IN-Ahmedabad,0
TXN_001994,CARD_0053,DEV_0093,219.247.54.61,MERCH_0003,871.82,2026-08-29 20:05:00,IN-Mumbai,0
TXN_001995,CARD_0041,DEV_0086,202.225.17.149,MERCH_0010,541.41,2026-08-04 18:11:00,IN-Pune,0
TXN_001996,CARD_0051,DEV_0034,155.220.50.204,MERCH_0021,413.27,2026-08-25 12:28:00,IN-Chennai,0
TXN_001997,CARD_0146,DEV_0112,24.216.185.5,MERCH_0004,301.89,2026-08-22 16:31:00,IN-Chennai,0
TXN_001998,CARD_0177,DEV_0112,19.226.176.253,MERCH_0027,214.9,2026-08-13 00:41:00,IN-Delhi,0
TXN_001999,CARD_0198,DEV_0014,191.214.79.227,MERCH_0011,1268.14,2026-08-04 17:41:00,IN-Bangalore,0
TXN_002000,CARD_0164,DEV_0066,76.151.11.251,MERCH_0031,1504.84,2026-08-29 22:42:00,IN-Mumbai,0
TXN_002001,CARD_0060,DEV_0138,109.26.147.154,MERCH_0018,24666.67,2026-08-20 04:05:00,GB-London,1
TXN_002002,CARD_0017,DEV_0041,190.21.230.233,MERCH_0010,169.34,2026-08-06 00:45:00,IN-Delhi,0
TXN_002003,CARD_0033,DEV_0066,130.108.79.169,MERCH_0034,3816.35,2026-08-15 12:11:00,IN-Kolkata,0
TXN_002004,CARD_0186,DEV_0126,38.223.46.243,MERCH_0020,601.48,2026-08-27 20:58:00,IN-Mumbai,0
TXN_002005,CARD_0066,DEV_0067,83.75.33.33,MERCH_0003,2057.1,2026-08-04 04:13:00,IN-Bangalore,0
TXN_002006,CARD_0092,DEV_0086,29.147.121.78,MERCH_0032,1392.86,2026-08-22 03:33:00,IN-Chennai,0
TXN_002007,CARD_0016,DEV_0087,141.166.195.153,MERCH_0024,2050.54,2026-08-18 02:03:00,IN-Delhi,0
TXN_002008,CARD_0194,DEV_0048,182.213.148.30,MERCH_0028,2544.76,2026-08-20 21:42:00,IN-Bangalore,0
TXN_002009,CARD_0196,DEV_0131,138.63.232.95,MERCH_0002,224.87,2026-08-24 00:26:00,IN-Hyderabad,0
TXN_002010,CARD_0178,DEV_0018,179.71.240.115,MERCH_0029,3546.27,2026-08-07 08:07:00,IN-Pune,0
TXN_002011,CARD_0012,DEV_0026,198.51.100.23,MERCH_0037,403.77,2026-08-10 10:28:00,IN-Bangalore,0
TXN_002012,CARD_0158,DEV_0028,43.153.14.12,MERCH_0031,57.11,2026-08-16 08:13:00,IN-Kolkata,0
TXN_002013,CARD_0044,DEV_0046,149.250.76.115,MERCH_0010,277.77,2026-08-10 02:17:00,IN-Kolkata,0
TXN_002014,CARD_0092,DEV_0082,112.205.40.102,MERCH_0016,488.8,2026-08-25 16:28:00,IN-Chennai,0
TXN_002015,CARD_0165,DEV_0051,114.120.185.26,MERCH_0018,3354.59,2026-08-23 17:49:00,IN-Mumbai,0
TXN_002016,CARD_0077,DEV_0153,165.89.237.252,MERCH_0037,1900.58,2026-08-31 15:42:00,IN-Ahmedabad,0
TXN_002017,CARD_0084,DEV_0002,187.154.234.165,MERCH_GIFTCARDS,100443.95,2026-08-11 08:26:00,US-NewYork,1
TXN_002018,CARD_0157,DEV_0114,159.167.113.166,MERCH_0031,170.64,2026-08-09 09:37:00,IN-Bangalore,0
TXN_002019,CARD_0159,DEV_0153,212.232.204.107,MERCH_0020,865.16,2026-08-24 05:30:00,IN-Chennai,0
TXN_002020,CARD_0059,DEV_0091,109.128.233.217,MERCH_0036,474.82,2026-08-11 21:50:00,IN-Ahmedabad,0
TXN_002021,CARD_0004,DEV_0146,109.128.233.217,MERCH_0010,129.72,2026-08-14 07:43:00,IN-Pune,0
TXN_002022,CARD_0151,DEV_0151,6.25.170.63,MERCH_0020,575.81,2026-08-29 06:00:00,IN-Ahmedabad,0
TXN_002023,CARD_0193,DEV_0039,3.25.254.214,MERCH_0026,553.12,2026-08-06 00:42:00,IN-Delhi,0
TXN_002024,CARD_0159,DEV_0066,80.166.43.227,MERCH_0039,499.84,2026-08-24 07:27:00,IN-Chennai,0
TXN_002025,CARD_0006,DEV_0057,97.78.83.47,MERCH_0034,120.55,2026-08-07 09:50:00,IN-Chennai,0
TXN_002026,CARD_0010,DEV_0040,96.52.63.73,MERCH_0004,4159.39,2026-08-06 09:05:00,IN-Ahmedabad,0
TXN_002027,CARD_0164,DEV_0028,171.157.23.57,MERCH_0023,502.45,2026-08-25 14:05:00,IN-Mumbai,0
TXN_002028,CARD_0039,DEV_0002,97.78.83.47,MERCH_0006,664.29,2026-08-07 18:21:00,IN-Mumbai,0
TXN_002029,CARD_0149,DEV_0078,99.41.191.58,MERCH_0008,730.81,2026-08-17 15:04:00,IN-Chennai,0
TXN_002030,CARD_0172,DEV_0128,96.66.30.151,MERCH_0028,77001.73,2026-08-14 19:50:00,GB-London,1
TXN_002031,CARD_0163,DEV_0099,126.208.143.9,MERCH_0025,767.55,2026-08-21 08:49:00,IN-Pune,0
TXN_002032,CARD_0102,DEV_0046,209.75.120.27,MERCH_0007,1035.39,2026-08-27 02:13:00,IN-Hyderabad,0
TXN_002033,CARD_0036,DEV_0004,199.173.26.203,MERCH_0019,359.86,2026-08-12 15:34:00,IN-Ahmedabad,0
TXN_002034,CARD_0016,DEV_0028,24.216.185.5,MERCH_0018,846.6,2026-08-25 01:47:00,IN-Delhi,0
TXN_002035,CARD_0124,DEV_0120,172.62.210.91,MERCH_0039,941.75,2026-08-06 15:08:00,IN-Ahmedabad,0
TXN_002036,CARD_0039,DEV_0147,59.46.222.251,MERCH_0033,968.0,2026-08-14 00:11:00,IN-Mumbai,0
TXN_002037,CARD_0166,DEV_0110,167.110.220.116,MERCH_0027,721.36,2026-08-23 10:23:00,IN-Kolkata,0
TXN_002038,CARD_0005,DEV_0050,2.104.154.243,MERCH_0010,236.03,2026-08-24 20:19:00,IN-Mumbai,0
TXN_002039,CARD_0086,DEV_0011,210.102.70.224,MERCH_0020,265.37,2026-08-14 11:21:00,IN-Chennai,0
TXN_002040,CARD_0045,DEV_0090,199.173.26.203,MERCH_0035,718.44,2026-08-08 09:37:00,IN-Ahmedabad,0
TXN_002041,CARD_0041,DEV_0015,172.62.210.91,MERCH_0003,4217.25,2026-08-04 11:09:00,IN-Pune,0
TXN_002042,CARD_0101,DEV_0062,3.25.254.214,MERCH_0014,591.89,2026-08-12 19:51:00,IN-Delhi,0
TXN_002043,CARD_0142,DEV_0052,96.52.63.73,MERCH_0013,680.69,2026-08-23 02:02:00,IN-Kolkata,0
TXN_002044,CARD_0123,DEV_0138,3.25.254.214,MERCH_0025,3966.62,2026-08-28 16:56:00,IN-Kolkata,0
TXN_002045,CARD_0101,DEV_0000,174.70.49.232,MERCH_0004,172.09,2026-08-21 05:14:00,IN-Delhi,0
TXN_002046,CARD_0039,DEV_0025,203.74.70.10,MERCH_0034,225.23,2026-08-25 08:36:00,IN-Mumbai,0
TXN_002047,CARD_0130,DEV_0016,110.13.136.8,MERCH_0033,105.67,2026-08-22 07:28:00,IN-Bangalore,0
TXN_002048,CARD_0083,DEV_0024,81.130.191.245,MERCH_0002,2219.21,2026-08-31 14:19:00,IN-Pune,0
TXN_002049,CARD_0193,DEV_0137,59.46.222.251,MERCH_0033,162.77,2026-08-15 15:32:00,IN-Delhi,0
TXN_002050,CARD_0167,DEV_0113,92.191.220.38,MERCH_0026,944.88,2026-08-21 05:44:00,IN-Ahmedabad,0
TXN_002051,CARD_0117,DEV_0136,2.104.154.243,MERCH_0015,937.36,2026-08-27 11:03:00,IN-Pune,0
TXN_002052,CARD_0177,DEV_0100,187.154.234.165,MERCH_0024,1194.15,2026-08-09 20:33:00,IN-Delhi,0
TXN_002053,CARD_0178,DEV_0090,90.13.212.14,MERCH_0036,1897.78,2026-08-14 07:50:00,IN-Pune,0
TXN_002054,CARD_0024,DEV_0041,53.35.106.151,MERCH_0021,1035.94,2026-08-12 02:21:00,IN-Hyderabad,0
TXN_002055,CARD_0057,DEV_0076,44.235.185.23,MERCH_0008,170.0,2026-08-12 16:37:00,IN-Pune,0
TXN_002056,CARD_0155,DEV_0158,81.130.191.245,MERCH_0027,34271.94,2026-08-20 07:04:00,AE-Dubai,1
TXN_002057,CARD_0151,DEV_0124,137.117.181.19,MERCH_0001,517.19,2026-08-18 15:19:00,IN-Ahmedabad,0
TXN_002058,CARD_0000,DEV_0143,113.81.186.96,MERCH_0022,1178.63,2026-08-05 09:43:00,IN-Mumbai,0
TXN_002059,CARD_0158,DEV_0155,203.74.70.10,MERCH_0032,174.91,2026-08-19 13:28:00,IN-Kolkata,0
TXN_002060,CARD_0077,DEV_0087,155.220.50.204,MERCH_0013,1973.97,2026-08-11 11:15:00,IN-Ahmedabad,0
TXN_002061,CARD_0187,DEV_0136,167.209.59.36,MERCH_0001,292.08,2026-08-08 05:31:00,IN-Chennai,0
TXN_002062,CARD_0074,DEV_0002,203.0.113.66,MERCH_0020,2029.32,2026-08-04 23:11:00,IN-Chennai,0
TXN_002063,CARD_0043,DEV_0101,114.120.185.26,MERCH_0025,237.91,2026-08-31 01:38:00,IN-Hyderabad,0
TXN_002064,CARD_0141,DEV_0064,70.226.217.125,MERCH_0022,730.63,2026-08-29 17:04:00,IN-Pune,0
TXN_002065,CARD_0026,DEV_0010,110.13.136.8,MERCH_0021,763.3,2026-09-01 11:20:00,IN-Mumbai,0
TXN_002066,CARD_0078,DEV_0067,66.148.167.31,MERCH_0006,1336.04,2026-08-07 21:10:00,IN-Bangalore,0
TXN_002067,CARD_0088,DEV_0094,167.77.253.247,MERCH_0000,2182.08,2026-08-21 17:32:00,IN-Mumbai,0
TXN_002068,CARD_0000,DEV_0151,14.64.215.135,MERCH_0038,1302.66,2026-08-16 19:11:00,IN-Mumbai,0
TXN_002069,CARD_0165,DEV_0144,38.223.46.243,MERCH_0012,286.62,2026-08-16 05:31:00,IN-Hyderabad,0
TXN_002070,CARD_0112,DEV_0122,219.46.196.119,MERCH_0001,825.26,2026-08-19 02:35:00,IN-Chennai,0
TXN_002071,CARD_0030,DEV_0028,81.130.191.245,MERCH_0013,835.78,2026-08-25 02:59:00,IN-Ahmedabad,0
TXN_002072,CARD_0095,DEV_0064,57.170.86.20,MERCH_0008,402.98,2026-08-26 21:43:00,IN-Chennai,0
TXN_002073,CARD_0152,DEV_0095,166.183.31.102,MERCH_0010,2385.47,2026-08-14 14:14:00,IN-Kolkata,0
TXN_002074,CARD_0009,DEV_0111,171.4.238.231,MERCH_0030,3391.9,2026-08-26 18:15:00,IN-Pune,0
TXN_002075,CARD_0080,DEV_0002,138.63.232.95,MERCH_0021,1244.54,2026-08-24 09:13:00,IN-Bangalore,0
TXN_002076,CARD_0055,DEV_0127,110.13.136.8,MERCH_0019,604.19,2026-08-03 00:40:00,IN-Pune,0
TXN_002077,CARD_0099,DEV_0153,53.35.106.151,MERCH_0027,340.93,2026-08-19 08:44:00,IN-Ahmedabad,0
TXN_002078,CARD_0043,DEV_0020,126.208.143.9,MERCH_0008,377.47,2026-08-21 22:47:00,IN-Hyderabad,0
TXN_002079,CARD_0085,DEV_0152,131.69.35.71,MERCH_0003,6324.66,2026-08-22 13:38:00,IN-Ahmedabad,0
TXN_002080,CARD_0189,DEV_0036,169.205.35.37,MERCH_0029,381.31,2026-08-26 16:25:00,IN-Kolkata,0
TXN_002081,CARD_0040,DEV_0088,53.35.106.151,MERCH_0035,730.24,2026-08-20 04:15:00,IN-Mumbai,0
TXN_002082,CARD_0182,DEV_0043,171.4.238.231,MERCH_0022,150.44,2026-08-07 06:39:00,IN-Bangalore,0
TXN_002083,CARD_0182,DEV_0094,137.194.162.161,MERCH_0039,1991.39,2026-08-27 21:10:00,IN-Bangalore,0
TXN_002084,CARD_0114,DEV_0066,109.26.147.154,MERCH_0028,392.75,2026-08-17 04:56:00,IN-Mumbai,0
TXN_002085,CARD_0078,DEV_0036,96.66.30.151,MERCH_0019,927.67,2026-08-22 00:21:00,IN-Bangalore,0
TXN_002086,CARD_0135,DEV_0091,166.183.31.102,MERCH_0037,1524.73,2026-08-19 00:50:00,IN-Chennai,0
TXN_002087,CARD_0179,DEV_0154,179.122.196.60,MERCH_0013,58.63,2026-08-06 12:09:00,IN-Bangalore,0
TXN_002088,CARD_0085,DEV_0055,137.194.162.161,MERCH_0026,407.48,2026-08-09 06:16:00,IN-Ahmedabad,0
TXN_002089,CARD_0017,DEV_0046,208.69.32.184,MERCH_0027,721.89,2026-08-21 14:10:00,IN-Delhi,0
TXN_002090,CARD_0009,DEV_0002,38.223.46.243,MERCH_0018,626.98,2026-08-09 11:12:00,IN-Pune,0
TXN_002091,CARD_0142,DEV_0078,53.35.106.151,MERCH_0026,479.09,2026-08-18 02:48:00,IN-Kolkata,0
TXN_002092,CARD_0169,DEV_0131,59.46.222.251,MERCH_0003,579.36,2026-08-17 14:17:00,IN-Mumbai,0
TXN_002093,CARD_0131,DEV_0071,169.205.35.37,MERCH_0024,946.55,2026-08-27 14:38:00,IN-Delhi,0
TXN_002094,CARD_0022,DEV_0101,208.69.32.184,MERCH_0037,3437.51,2026-08-12 08:23:00,IN-Delhi,0
TXN_002095,CARD_0016,DEV_0147,5.123.73.75,MERCH_0016,450.69,2026-08-22 06:44:00,IN-Delhi,0
TXN_002096,CARD_0096,DEV_0007,92.191.220.38,MERCH_0002,921.82,2026-08-12 22:14:00,IN-Ahmedabad,0
TXN_002097,CARD_0012,DEV_0024,2.104.154.243,MERCH_0005,1022.62,2026-08-07 06:42:00,IN-Bangalore,0
TXN_002098,CARD_0152,DEV_0099,55.174.248.50,MERCH_0017,260.1,2026-08-08 17:41:00,IN-Kolkata,0
TXN_002099,CARD_0131,DEV_0094,76.151.11.251,MERCH_0028,923.06,2026-08-18 22:56:00,IN-Delhi,0
TXN_002100,CARD_0143,DEV_0146,135.19.172.225,MERCH_0022,1630.21,2026-08-15 14:46:00,IN-Hyderabad,0
TXN_002101,CARD_0133,DEV_0149,24.216.185.5,MERCH_0029,248.4,2026-08-08 21:47:00,IN-Delhi,0
TXN_002102,CARD_0137,DEV_0138,162.155.140.152,MERCH_0012,1346.22,2026-08-03 18:29:00,IN-Delhi,0
TXN_002103,CARD_0155,DEV_0148,166.183.31.102,MERCH_0033,301.04,2026-08-11 22:23:00,IN-Bangalore,0
TXN_002104,CARD_0067,DEV_0127,70.226.217.125,MERCH_0010,1180.09,2026-08-27 23:55:00,IN-Delhi,0
TXN_002105,CARD_0100,DEV_0053,24.110.192.108,MERCH_0033,1745.77,2026-08-27 17:27:00,IN-Chennai,0
TXN_002106,CARD_0087,DEV_0125,137.194.162.161,MERCH_0034,282.63,2026-08-08 02:04:00,IN-Delhi,0
TXN_002107,CARD_0070,DEV_0146,90.13.212.14,MERCH_0010,2505.85,2026-08-17 04:19:00,IN-Mumbai,0
TXN_002108,CARD_0026,DEV_0108,44.235.185.23,MERCH_0027,348.14,2026-08-06 05:35:00,IN-Mumbai,0
TXN_002109,CARD_0053,DEV_0129,135.19.172.225,MERCH_0034,1393.56,2026-08-15 11:47:00,IN-Mumbai,0
TXN_002110,CARD_0005,DEV_0049,183.43.88.11,MERCH_0008,2329.96,2026-08-11 08:22:00,IN-Mumbai,0
TXN_002111,CARD_0101,DEV_0149,88.136.1.73,MERCH_0008,77567.33,2026-08-26 23:10:00,US-NewYork,1
TXN_002112,CARD_0063,DEV_0034,4.183.121.151,MERCH_0020,825.42,2026-08-08 06:09:00,IN-Pune,0
TXN_002113,CARD_0031,DEV_0136,179.71.240.115,MERCH_0006,155.72,2026-08-13 01:58:00,IN-Bangalore,0
TXN_002114,CARD_0128,DEV_0102,93.34.10.100,MERCH_0004,291.62,2026-08-30 13:16:00,IN-Mumbai,0
TXN_002115,CARD_0087,DEV_0112,94.139.84.66,MERCH_0005,486.8,2026-08-08 08:00:00,IN-Delhi,0
TXN_002116,CARD_0176,DEV_0158,155.76.170.21,MERCH_0003,362.16,2026-08-05 05:01:00,IN-Chennai,0
